Step,Timestamp,Time (s),RAM Usage (GB),GPU Memory Usage (GB)
2125,2024-12-04 18:25:38,746.68,15.24,3.68
2126,2024-12-04 18:25:39,747.03,15.24,3.68
2127,2024-12-04 18:25:39,747.38,15.24,3.68
2128,2024-12-04 18:25:39,747.72,15.24,3.68
2129,2024-12-04 18:25:40,748.09,15.24,3.68
2130,2024-12-04 18:25:40,748.45,15.24,3.68
2131,2024-12-04 18:25:41,748.78,15.24,3.68
2132,2024-12-04 18:25:41,749.14,15.24,3.68
2133,2024-12-04 18:25:41,749.47,15.24,3.68
2134,2024-12-04 18:25:42,749.81,15.24,3.68
2135,2024-12-04 18:25:42,750.15,15.24,3.68
2136,2024-12-04 18:25:42,750.49,15.24,3.68
2137,2024-12-04 18:25:43,750.85,15.24,3.68
2138,2024-12-04 18:25:43,751.21,15.24,3.68
2139,2024-12-04 18:25:43,751.56,15.24,3.68
2140,2024-12-04 18:25:44,751.90,15.24,3.68
2141,2024-12-04 18:25:44,752.25,15.24,3.68
2142,2024-12-04 18:25:44,752.61,15.24,3.68
2143,2024-12-04 18:25:45,752.97,15.24,3.68
2144,2024-12-04 18:25:45,753.33,15.24,3.68
2145,2024-12-04 18:25:45,753.66,15.24,3.68
2146,2024-12-04 18:25:46,754.02,15.24,3.68
2147,2024-12-04 18:25:46,754.37,15.24,3.68
2148,2024-12-04 18:25:47,754.73,15.24,3.68
2149,2024-12-04 18:25:47,755.09,15.24,3.68
2150,2024-12-04 18:25:47,755.44,15.24,3.68
2151,2024-12-04 18:25:48,755.79,15.24,3.68
2152,2024-12-04 18:25:48,756.14,15.24,3.68
2153,2024-12-04 18:25:48,756.49,15.24,3.68
2154,2024-12-04 18:25:49,756.86,15.24,3.68
2155,2024-12-04 18:25:49,757.23,15.24,3.68
2156,2024-12-04 18:25:49,757.56,15.24,3.68
2157,2024-12-04 18:25:50,757.91,15.24,3.68
2158,2024-12-04 18:25:50,758.25,15.24,3.68
2159,2024-12-04 18:25:50,758.59,15.24,3.68
2160,2024-12-04 18:25:51,758.95,15.24,3.68
2161,2024-12-04 18:25:51,759.30,15.24,3.68
2162,2024-12-04 18:25:51,759.64,15.24,3.68
2163,2024-12-04 18:25:52,760.00,15.24,3.68
2164,2024-12-04 18:25:52,760.35,15.24,3.68
2165,2024-12-04 18:25:52,760.71,15.24,3.68
2166,2024-12-04 18:25:53,761.07,15.24,3.68
2167,2024-12-04 18:25:53,761.42,15.24,3.68
2168,2024-12-04 18:25:54,761.77,15.24,3.68
2169,2024-12-04 18:25:54,762.12,15.24,3.68
2170,2024-12-04 18:25:54,762.47,15.24,3.68
2171,2024-12-04 18:25:55,762.82,15.24,3.68
2172,2024-12-04 18:25:55,763.17,15.24,3.68
2173,2024-12-04 18:25:55,763.53,15.24,3.68
2174,2024-12-04 18:25:56,763.88,15.24,3.68
2175,2024-12-04 18:25:56,764.23,15.24,3.68
2176,2024-12-04 18:25:56,764.60,15.24,3.68
2177,2024-12-04 18:25:57,764.96,15.24,3.68
2178,2024-12-04 18:25:57,765.32,15.24,3.68
2179,2024-12-04 18:25:57,765.68,15.24,3.68
2180,2024-12-04 18:25:58,766.03,15.24,3.68
2181,2024-12-04 18:25:58,766.37,15.24,3.68
2182,2024-12-04 18:25:58,766.71,15.24,3.68
2183,2024-12-04 18:25:59,767.05,15.24,3.68
2184,2024-12-04 18:25:59,767.40,15.24,3.68
2185,2024-12-04 18:26:00,767.75,15.24,3.68
2186,2024-12-04 18:26:00,768.10,15.24,3.68
2187,2024-12-04 18:26:00,768.43,15.24,3.68
2188,2024-12-04 18:26:01,768.77,15.24,3.68
2189,2024-12-04 18:26:01,769.12,15.24,3.68
2190,2024-12-04 18:26:01,769.49,15.24,3.68
2191,2024-12-04 18:26:02,769.85,15.24,3.68
2192,2024-12-04 18:26:02,770.19,15.24,3.68
2193,2024-12-04 18:26:02,770.52,15.24,3.68
2194,2024-12-04 18:26:03,770.88,15.24,3.68
2195,2024-12-04 18:26:03,771.24,15.24,3.68
2196,2024-12-04 18:26:03,771.60,15.24,3.68
2197,2024-12-04 18:26:04,771.95,15.24,3.68
2198,2024-12-04 18:26:04,772.31,15.24,3.68
2199,2024-12-04 18:26:04,772.67,15.24,3.68
2200,2024-12-04 18:26:05,773.02,15.24,3.68
2201,2024-12-04 18:26:05,773.38,15.24,3.68
2202,2024-12-04 18:26:05,773.73,15.24,3.68
2203,2024-12-04 18:26:06,774.08,15.24,3.68
2204,2024-12-04 18:26:06,774.45,15.24,3.68
2205,2024-12-04 18:26:07,774.81,15.24,3.68
2206,2024-12-04 18:26:07,775.17,15.24,3.68
2207,2024-12-04 18:26:07,775.54,15.24,3.68
2208,2024-12-04 18:26:08,775.90,15.24,3.68
2209,2024-12-04 18:26:08,776.27,15.24,3.68
2210,2024-12-04 18:26:08,776.61,15.24,3.68
2211,2024-12-04 18:26:09,776.97,15.24,3.68
2212,2024-12-04 18:26:09,777.30,15.24,3.68
2213,2024-12-04 18:26:09,777.65,15.24,3.68
2214,2024-12-04 18:26:10,777.98,15.24,3.68
2215,2024-12-04 18:26:10,778.31,15.24,3.68
2216,2024-12-04 18:26:10,778.66,15.24,3.68
2217,2024-12-04 18:26:11,779.01,15.24,3.68
2218,2024-12-04 18:26:11,779.36,15.24,3.68
2219,2024-12-04 18:26:11,779.71,15.24,3.68
2220,2024-12-04 18:26:12,780.08,15.24,3.68
2221,2024-12-04 18:26:12,780.41,15.24,3.68
2222,2024-12-04 18:26:13,780.76,15.24,3.68
2223,2024-12-04 18:26:13,781.09,15.24,3.68
2224,2024-12-04 18:26:13,781.45,15.24,3.68
2225,2024-12-04 18:26:14,781.81,15.24,3.68
2226,2024-12-04 18:26:14,782.17,15.24,3.68
2227,2024-12-04 18:26:14,782.51,15.24,3.68
2228,2024-12-04 18:26:15,782.87,15.24,3.68
2229,2024-12-04 18:26:15,783.22,15.24,3.68
2230,2024-12-04 18:26:15,783.56,15.24,3.68
2231,2024-12-04 18:26:16,783.92,15.24,3.68
2232,2024-12-04 18:26:16,784.27,15.24,3.68
2233,2024-12-04 18:26:16,784.62,15.24,3.68
2234,2024-12-04 18:26:17,784.96,15.24,3.68
2235,2024-12-04 18:26:17,785.31,15.24,3.68
2236,2024-12-04 18:26:17,785.68,15.24,3.68
2237,2024-12-04 18:26:18,786.01,15.24,3.68
2238,2024-12-04 18:26:18,786.37,15.24,3.68
2239,2024-12-04 18:26:19,786.73,15.24,3.68
2240,2024-12-04 18:26:19,787.08,15.24,3.68
2241,2024-12-04 18:26:19,787.44,15.24,3.68
2242,2024-12-04 18:26:20,787.80,15.24,3.68
2243,2024-12-04 18:26:20,788.16,15.24,3.68
2244,2024-12-04 18:26:20,788.51,15.24,3.68
2245,2024-12-04 18:26:21,788.88,15.24,3.68
2246,2024-12-04 18:26:21,789.23,15.24,3.68
2247,2024-12-04 18:26:21,789.59,15.24,3.68
2248,2024-12-04 18:26:22,789.95,15.24,3.68
2249,2024-12-04 18:26:22,790.32,15.24,3.68
2250,2024-12-04 18:26:22,790.68,15.24,3.68
2251,2024-12-04 18:26:23,791.03,15.24,3.68
2252,2024-12-04 18:26:23,791.36,15.24,3.68
2253,2024-12-04 18:26:23,791.70,15.24,3.68
2254,2024-12-04 18:26:24,792.05,15.24,3.68
2255,2024-12-04 18:26:24,792.40,15.24,3.68
2256,2024-12-04 18:26:25,792.75,15.24,3.68
2257,2024-12-04 18:26:25,793.09,15.24,3.68
2258,2024-12-04 18:26:25,793.44,15.24,3.68
2259,2024-12-04 18:26:26,793.80,15.24,3.68
2260,2024-12-04 18:26:26,794.16,15.24,3.68
2261,2024-12-04 18:26:26,794.52,15.24,3.68
2262,2024-12-04 18:26:27,794.89,15.24,3.68
2263,2024-12-04 18:26:27,795.25,15.24,3.68
2264,2024-12-04 18:26:27,795.61,15.24,3.68
2265,2024-12-04 18:26:28,795.98,15.24,3.68
2266,2024-12-04 18:26:28,796.32,15.24,3.68
2267,2024-12-04 18:26:28,796.68,15.24,3.68
2268,2024-12-04 18:26:29,797.04,15.24,3.68
2269,2024-12-04 18:26:29,797.39,15.24,3.68
2270,2024-12-04 18:26:29,797.71,15.24,3.68
2271,2024-12-04 18:26:30,798.05,15.24,3.68
2272,2024-12-04 18:26:30,798.40,15.24,3.68
2273,2024-12-04 18:26:31,798.76,15.24,3.68
2274,2024-12-04 18:26:31,799.10,15.24,3.68
2275,2024-12-04 18:26:31,799.45,15.24,3.68
2276,2024-12-04 18:26:32,799.81,15.24,3.68
2277,2024-12-04 18:26:32,800.17,15.24,3.68
2278,2024-12-04 18:26:32,800.52,15.24,3.68
2279,2024-12-04 18:26:33,800.87,15.24,3.68
2280,2024-12-04 18:26:33,801.23,15.24,3.68
2281,2024-12-04 18:26:33,801.57,15.24,3.68
2282,2024-12-04 18:26:34,801.91,15.24,3.68
2283,2024-12-04 18:26:34,802.24,15.24,3.68
2284,2024-12-04 18:26:34,802.58,15.24,3.68
2285,2024-12-04 18:26:35,802.94,15.24,3.68
2286,2024-12-04 18:26:35,803.28,15.24,3.68
2287,2024-12-04 18:26:35,803.63,15.24,3.68
2288,2024-12-04 18:26:36,803.98,15.24,3.68
2289,2024-12-04 18:26:36,804.34,15.24,3.68
2290,2024-12-04 18:26:36,804.69,15.24,3.68
2291,2024-12-04 18:26:37,805.05,15.24,3.68
2292,2024-12-04 18:26:37,805.40,15.24,3.68
2293,2024-12-04 18:26:38,805.76,15.24,3.68
2294,2024-12-04 18:26:38,806.10,15.24,3.68
2295,2024-12-04 18:26:38,806.45,15.24,3.68
2296,2024-12-04 18:26:39,806.80,15.24,3.68
2297,2024-12-04 18:26:39,807.15,15.24,3.68
2298,2024-12-04 18:26:39,807.51,15.24,3.68
2299,2024-12-04 18:26:40,807.85,15.24,3.68
2300,2024-12-04 18:26:40,808.20,15.24,3.68
2301,2024-12-04 18:26:40,808.55,15.24,3.68
2302,2024-12-04 18:26:41,808.90,15.24,3.68
2303,2024-12-04 18:26:41,809.26,15.24,3.68
2304,2024-12-04 18:26:41,809.61,15.24,3.68
2305,2024-12-04 18:26:42,809.96,15.24,3.68
2306,2024-12-04 18:26:42,810.33,15.24,3.68
2307,2024-12-04 18:26:42,810.69,15.24,3.68
2308,2024-12-04 18:26:43,811.03,15.24,3.68
2309,2024-12-04 18:26:43,811.37,15.24,3.68
2310,2024-12-04 18:26:43,811.72,15.24,3.68
2311,2024-12-04 18:26:44,812.07,15.24,3.68
2312,2024-12-04 18:26:44,812.42,15.24,3.68
2313,2024-12-04 18:26:45,812.78,15.24,3.68
2314,2024-12-04 18:26:45,813.12,15.24,3.68
2315,2024-12-04 18:26:45,813.48,15.24,3.68
2316,2024-12-04 18:26:46,813.84,15.24,3.68
2317,2024-12-04 18:26:46,814.19,15.24,3.68
2318,2024-12-04 18:26:46,814.52,15.24,3.68
2319,2024-12-04 18:26:47,814.87,15.24,3.68
2320,2024-12-04 18:26:47,815.21,15.24,3.68
2321,2024-12-04 18:26:47,815.56,15.24,3.68
2322,2024-12-04 18:26:48,815.93,15.24,3.68
2323,2024-12-04 18:26:48,816.29,15.24,3.68
2324,2024-12-04 18:26:48,816.65,15.24,3.68
2325,2024-12-04 18:26:49,817.01,15.24,3.68
2326,2024-12-04 18:26:49,817.36,15.24,3.68
2327,2024-12-04 18:26:49,817.72,15.24,3.68
2328,2024-12-04 18:26:50,818.08,15.24,3.68
2329,2024-12-04 18:26:50,818.44,15.24,3.68
2330,2024-12-04 18:26:51,818.79,15.24,3.68
2331,2024-12-04 18:26:51,819.15,15.24,3.68
2332,2024-12-04 18:26:51,819.51,15.24,3.68
2333,2024-12-04 18:26:52,819.86,15.24,3.68
2334,2024-12-04 18:26:52,820.21,15.24,3.68
2335,2024-12-04 18:26:52,820.57,15.24,3.68
2336,2024-12-04 18:26:53,820.92,15.24,3.68
2337,2024-12-04 18:26:53,821.25,15.24,3.68
2338,2024-12-04 18:26:53,821.61,15.24,3.68
2339,2024-12-04 18:26:54,821.95,15.24,3.68
2340,2024-12-04 18:26:54,822.29,15.24,3.68
2341,2024-12-04 18:26:54,822.62,15.24,3.68
2342,2024-12-04 18:26:55,822.94,15.24,3.68
2343,2024-12-04 18:26:55,823.27,15.24,3.68
2344,2024-12-04 18:26:55,823.62,15.24,3.68
2345,2024-12-04 18:26:56,823.97,15.24,3.68
2346,2024-12-04 18:26:56,824.32,15.24,3.68
2347,2024-12-04 18:26:56,824.69,15.24,3.68
2348,2024-12-04 18:26:57,825.04,15.24,3.68
2349,2024-12-04 18:26:57,825.39,15.24,3.68
2350,2024-12-04 18:26:58,825.76,15.24,3.68
2351,2024-12-04 18:26:58,826.10,15.24,3.68
2352,2024-12-04 18:26:58,826.44,15.24,3.68
2353,2024-12-04 18:26:59,826.79,15.24,3.68
2354,2024-12-04 18:26:59,827.15,15.24,3.68
2355,2024-12-04 18:26:59,827.50,15.24,3.68
2356,2024-12-04 18:27:00,827.84,15.24,3.68
2357,2024-12-04 18:27:00,828.19,15.24,3.68
2358,2024-12-04 18:27:00,828.55,15.24,3.68
2359,2024-12-04 18:27:01,828.90,15.24,3.68
2360,2024-12-04 18:27:01,829.25,15.24,3.68
2361,2024-12-04 18:27:01,829.62,15.24,3.68
2362,2024-12-04 18:27:02,829.98,15.24,3.68
2363,2024-12-04 18:27:02,830.32,15.24,3.68
2364,2024-12-04 18:27:02,830.65,15.24,3.68
2365,2024-12-04 18:27:03,831.00,15.24,3.68
2366,2024-12-04 18:27:03,831.36,15.24,3.68
2367,2024-12-04 18:27:03,831.72,15.24,3.68
2368,2024-12-04 18:27:04,832.07,15.24,3.68
2369,2024-12-04 18:27:04,832.42,15.24,3.68
2370,2024-12-04 18:27:05,832.77,15.24,3.68
2371,2024-12-04 18:27:05,833.12,15.24,3.68
2372,2024-12-04 18:27:05,833.46,15.24,3.68
2373,2024-12-04 18:27:06,833.79,15.24,3.68
2374,2024-12-04 18:27:06,834.12,15.24,3.68
2375,2024-12-04 18:27:06,834.48,15.24,3.68
2376,2024-12-04 18:27:07,834.83,15.24,3.68
2377,2024-12-04 18:27:07,835.18,15.24,3.68
2378,2024-12-04 18:27:07,835.52,15.24,3.68
2379,2024-12-04 18:27:08,835.87,15.24,3.68
2380,2024-12-04 18:27:08,836.22,15.24,3.68
2381,2024-12-04 18:27:08,836.57,15.24,3.68
2382,2024-12-04 18:27:09,836.92,15.24,3.68
2383,2024-12-04 18:27:09,837.27,15.24,3.68
2384,2024-12-04 18:27:09,837.63,15.24,3.68
2385,2024-12-04 18:27:10,837.98,15.24,3.68
2386,2024-12-04 18:27:10,838.31,15.24,3.68
2387,2024-12-04 18:27:10,838.66,15.24,3.68
2388,2024-12-04 18:27:11,839.00,15.24,3.68
2389,2024-12-04 18:27:11,839.35,15.24,3.68
2390,2024-12-04 18:27:11,839.72,15.24,3.68
2391,2024-12-04 18:27:12,840.08,15.24,3.68
2392,2024-12-04 18:27:12,840.44,15.24,3.68
2393,2024-12-04 18:27:13,840.80,15.24,3.68
2394,2024-12-04 18:27:13,841.14,15.24,3.68
2395,2024-12-04 18:27:13,841.47,15.24,3.68
2396,2024-12-04 18:27:14,841.82,15.24,3.68
2397,2024-12-04 18:27:14,842.19,15.24,3.68
2398,2024-12-04 18:27:14,842.55,15.24,3.68
2399,2024-12-04 18:27:15,842.89,15.24,3.68
2400,2024-12-04 18:27:15,843.24,15.24,3.68
2401,2024-12-04 18:27:15,843.58,15.24,3.68
2402,2024-12-04 18:27:16,843.92,15.24,3.68
2403,2024-12-04 18:27:16,844.27,15.24,3.68
2404,2024-12-04 18:27:16,844.61,15.24,3.68
2405,2024-12-04 18:27:17,844.96,15.24,3.68
2406,2024-12-04 18:27:17,845.30,15.24,3.68
2407,2024-12-04 18:27:17,845.63,15.24,3.68
2408,2024-12-04 18:27:18,845.98,15.24,3.68
2409,2024-12-04 18:27:18,846.34,15.24,3.68
2410,2024-12-04 18:27:18,846.70,15.24,3.68
2411,2024-12-04 18:27:19,847.05,15.24,3.68
2412,2024-12-04 18:27:19,847.41,15.24,3.68
2413,2024-12-04 18:27:20,847.77,15.24,3.68
2414,2024-12-04 18:27:20,848.13,15.24,3.68
2415,2024-12-04 18:27:20,848.48,15.24,3.68
2416,2024-12-04 18:27:21,848.83,15.24,3.68
2417,2024-12-04 18:27:21,849.19,15.24,3.68
2418,2024-12-04 18:27:21,849.53,15.24,3.68
2419,2024-12-04 18:27:22,849.88,15.24,3.68
2420,2024-12-04 18:27:22,850.21,15.24,3.68
2421,2024-12-04 18:27:22,850.57,15.24,3.68
2422,2024-12-04 18:27:23,850.93,15.24,3.68
2423,2024-12-04 18:27:23,851.27,15.24,3.68
2424,2024-12-04 18:27:23,851.63,15.24,3.68
2425,2024-12-04 18:27:24,851.97,15.24,3.68
2426,2024-12-04 18:27:24,852.33,15.24,3.68
2427,2024-12-04 18:27:24,852.68,15.24,3.68
2428,2024-12-04 18:27:25,853.04,15.24,3.68
2429,2024-12-04 18:27:25,853.40,15.24,3.68
2430,2024-12-04 18:27:26,853.75,15.24,3.68
2431,2024-12-04 18:27:26,854.12,15.24,3.68
2432,2024-12-04 18:27:26,854.47,15.24,3.68
2433,2024-12-04 18:27:27,854.82,15.24,3.68
2434,2024-12-04 18:27:27,855.17,15.24,3.68
2435,2024-12-04 18:27:27,855.53,15.24,3.68
2436,2024-12-04 18:27:28,855.89,15.24,3.68
2437,2024-12-04 18:27:28,856.24,15.24,3.68
2438,2024-12-04 18:27:28,856.56,15.24,3.68
2439,2024-12-04 18:27:29,856.90,15.24,3.68
2440,2024-12-04 18:27:29,857.25,15.24,3.68
2441,2024-12-04 18:27:29,857.60,15.24,3.68
2442,2024-12-04 18:27:30,857.97,15.24,3.68
2443,2024-12-04 18:27:30,858.31,15.24,3.68
2444,2024-12-04 18:27:30,858.64,15.24,3.68
2445,2024-12-04 18:27:31,858.99,15.24,3.68
2446,2024-12-04 18:27:31,859.31,15.24,3.68
2447,2024-12-04 18:27:31,859.65,15.24,3.68
2448,2024-12-04 18:27:32,860.01,15.24,3.68
2449,2024-12-04 18:27:32,860.37,15.24,3.68
2450,2024-12-04 18:27:33,860.73,15.24,3.68
2451,2024-12-04 18:27:33,861.09,15.24,3.68
2452,2024-12-04 18:27:33,861.45,15.24,3.68
2453,2024-12-04 18:27:34,861.81,15.24,3.68
2454,2024-12-04 18:27:34,862.16,15.24,3.68
2455,2024-12-04 18:27:34,862.49,15.24,3.68
2456,2024-12-04 18:27:35,862.84,15.24,3.68
2457,2024-12-04 18:27:35,863.18,15.24,3.68
2458,2024-12-04 18:27:35,863.51,15.24,3.68
2459,2024-12-04 18:27:36,863.87,15.24,3.68
2460,2024-12-04 18:27:36,864.23,15.24,3.68
2461,2024-12-04 18:27:36,864.58,15.24,3.68
2462,2024-12-04 18:27:37,864.93,15.24,3.68
2463,2024-12-04 18:27:37,865.27,15.24,3.68
2464,2024-12-04 18:27:37,865.63,15.24,3.68
2465,2024-12-04 18:27:38,865.99,15.24,3.68
2466,2024-12-04 18:27:38,866.34,15.24,3.68
2467,2024-12-04 18:27:38,866.69,15.24,3.68
2468,2024-12-04 18:27:39,867.02,15.24,3.68
2469,2024-12-04 18:27:39,867.37,15.24,3.68
2470,2024-12-04 18:27:40,867.73,15.24,3.68
2471,2024-12-04 18:27:40,868.09,15.24,3.68
2472,2024-12-04 18:27:40,868.45,15.24,3.68
2473,2024-12-04 18:27:41,868.81,15.24,3.68
2474,2024-12-04 18:27:41,869.18,15.24,3.68
2475,2024-12-04 18:27:41,869.53,15.24,3.68
2476,2024-12-04 18:27:42,869.89,15.24,3.68
2477,2024-12-04 18:27:42,870.25,15.24,3.68
2478,2024-12-04 18:27:42,870.61,15.24,3.68
2479,2024-12-04 18:27:43,870.97,15.24,3.68
2480,2024-12-04 18:27:43,871.32,15.24,3.68
2481,2024-12-04 18:27:43,871.67,15.24,3.68
2482,2024-12-04 18:27:44,872.02,15.24,3.68
2483,2024-12-04 18:27:44,872.36,15.24,3.68
2484,2024-12-04 18:27:44,872.71,15.24,3.68
2485,2024-12-04 18:27:45,873.06,15.24,3.68
2486,2024-12-04 18:27:45,873.42,15.24,3.68
2487,2024-12-04 18:27:46,873.76,15.24,3.68
2488,2024-12-04 18:27:46,874.12,15.24,3.68
2489,2024-12-04 18:27:46,874.47,15.24,3.68
2490,2024-12-04 18:27:47,874.81,15.24,3.68
2491,2024-12-04 18:27:47,875.14,15.24,3.68
2492,2024-12-04 18:27:47,875.50,15.24,3.68
2493,2024-12-04 18:27:48,875.85,15.24,3.68
2494,2024-12-04 18:27:48,876.20,15.24,3.68
2495,2024-12-04 18:27:48,876.56,15.24,3.68
2496,2024-12-04 18:27:49,876.92,15.24,3.68
2497,2024-12-04 18:27:49,877.25,15.24,3.68
2498,2024-12-04 18:27:49,877.60,15.24,3.68
2499,2024-12-04 18:27:50,877.96,15.24,3.68
2500,2024-12-04 18:27:50,878.30,15.24,3.68
2501,2024-12-04 18:28:23,911.25,15.24,3.68
2502,2024-12-04 18:28:23,911.59,15.24,3.68
2503,2024-12-04 18:28:24,911.93,15.24,3.68
2504,2024-12-04 18:28:24,912.29,15.24,3.68
2505,2024-12-04 18:28:24,912.65,15.24,3.68
2506,2024-12-04 18:28:25,912.99,15.24,3.68
2507,2024-12-04 18:28:25,913.35,15.24,3.68
2508,2024-12-04 18:28:25,913.70,15.24,3.68
2509,2024-12-04 18:28:26,914.06,15.24,3.68
2510,2024-12-04 18:28:26,914.42,15.24,3.68
2511,2024-12-04 18:28:27,914.78,15.24,3.68
2512,2024-12-04 18:28:27,915.14,15.24,3.68
2513,2024-12-04 18:28:27,915.49,15.24,3.68
2514,2024-12-04 18:28:28,915.84,15.24,3.68
2515,2024-12-04 18:28:28,916.20,15.24,3.68
2516,2024-12-04 18:28:28,916.53,15.24,3.68
2517,2024-12-04 18:28:29,916.87,15.24,3.68
2518,2024-12-04 18:28:29,917.23,15.24,3.68
2519,2024-12-04 18:28:29,917.57,15.24,3.68
2520,2024-12-04 18:28:30,917.93,15.24,3.68
2521,2024-12-04 18:28:30,918.28,15.24,3.68
2522,2024-12-04 18:28:30,918.64,15.24,3.68
2523,2024-12-04 18:28:31,918.99,15.24,3.68
2524,2024-12-04 18:28:31,919.33,15.24,3.68
2525,2024-12-04 18:28:31,919.67,15.24,3.68
2526,2024-12-04 18:28:32,920.03,15.24,3.68
2527,2024-12-04 18:28:32,920.37,15.24,3.68
2528,2024-12-04 18:28:32,920.73,15.24,3.68
2529,2024-12-04 18:28:33,921.08,15.24,3.68
2530,2024-12-04 18:28:33,921.44,15.24,3.68
2531,2024-12-04 18:28:34,921.80,15.24,3.68
2532,2024-12-04 18:28:34,922.14,15.24,3.68
2533,2024-12-04 18:28:34,922.50,15.24,3.68
2534,2024-12-04 18:28:35,922.84,15.24,3.68
2535,2024-12-04 18:28:35,923.20,15.24,3.68
2536,2024-12-04 18:28:35,923.55,15.24,3.68
2537,2024-12-04 18:28:36,923.90,15.24,3.68
2538,2024-12-04 18:28:36,924.27,15.24,3.68
2539,2024-12-04 18:28:36,924.61,15.24,3.68
2540,2024-12-04 18:28:37,924.97,15.24,3.68
2541,2024-12-04 18:28:37,925.31,15.24,3.68
2542,2024-12-04 18:28:37,925.67,15.24,3.68
2543,2024-12-04 18:28:38,926.03,15.24,3.68
2544,2024-12-04 18:28:38,926.40,15.24,3.68
2545,2024-12-04 18:28:39,926.76,15.24,3.68
2546,2024-12-04 18:28:39,927.11,15.24,3.68
2547,2024-12-04 18:28:39,927.46,15.24,3.68
2548,2024-12-04 18:28:40,927.82,15.24,3.68
2549,2024-12-04 18:28:40,928.17,15.24,3.68
2550,2024-12-04 18:28:40,928.50,15.24,3.68
2551,2024-12-04 18:28:41,928.83,15.24,3.68
2552,2024-12-04 18:28:41,929.19,15.24,3.68
2553,2024-12-04 18:28:41,929.55,15.24,3.68
2554,2024-12-04 18:28:42,929.90,15.24,3.68
2555,2024-12-04 18:28:42,930.24,15.24,3.68
2556,2024-12-04 18:28:42,930.58,15.24,3.68
2557,2024-12-04 18:28:43,930.94,15.24,3.68
2558,2024-12-04 18:28:43,931.31,15.24,3.68
2559,2024-12-04 18:28:43,931.67,15.24,3.68
2560,2024-12-04 18:28:44,932.02,15.24,3.68
2561,2024-12-04 18:28:44,932.36,15.24,3.68
2562,2024-12-04 18:28:44,932.71,15.24,3.68
2563,2024-12-04 18:28:45,933.04,15.24,3.68
2564,2024-12-04 18:28:45,933.39,15.24,3.68
2565,2024-12-04 18:28:46,933.73,15.24,3.68
2566,2024-12-04 18:28:46,934.09,15.24,3.68
2567,2024-12-04 18:28:46,934.44,15.24,3.68
2568,2024-12-04 18:28:47,934.81,15.24,3.68
2569,2024-12-04 18:28:47,935.15,15.24,3.68
2570,2024-12-04 18:28:47,935.51,15.24,3.68
2571,2024-12-04 18:28:48,935.86,15.24,3.68
2572,2024-12-04 18:28:48,936.21,15.24,3.68
2573,2024-12-04 18:28:48,936.57,15.24,3.68
2574,2024-12-04 18:28:49,936.91,15.24,3.68
2575,2024-12-04 18:28:49,937.27,15.24,3.68
2576,2024-12-04 18:28:49,937.63,15.24,3.68
2577,2024-12-04 18:28:50,938.00,15.24,3.68
2578,2024-12-04 18:28:50,938.34,15.24,3.68
2579,2024-12-04 18:28:50,938.70,15.24,3.68
2580,2024-12-04 18:28:51,939.06,15.24,3.68
2581,2024-12-04 18:28:51,939.41,15.24,3.68
2582,2024-12-04 18:28:52,939.78,15.24,3.68
2583,2024-12-04 18:28:52,940.12,15.24,3.68
2584,2024-12-04 18:28:52,940.47,15.24,3.68
2585,2024-12-04 18:28:53,940.82,15.24,3.68
2586,2024-12-04 18:28:53,941.18,15.24,3.68
2587,2024-12-04 18:28:53,941.53,15.24,3.68
2588,2024-12-04 18:28:54,941.87,15.24,3.68
2589,2024-12-04 18:28:54,942.21,15.24,3.68
2590,2024-12-04 18:28:54,942.57,15.24,3.68
2591,2024-12-04 18:28:55,942.92,15.24,3.68
2592,2024-12-04 18:28:55,943.29,15.24,3.68
2593,2024-12-04 18:28:55,943.64,15.24,3.68
2594,2024-12-04 18:28:56,944.00,15.24,3.68
2595,2024-12-04 18:28:56,944.36,15.24,3.68
2596,2024-12-04 18:28:56,944.69,15.24,3.68
2597,2024-12-04 18:28:57,945.03,15.24,3.68
2598,2024-12-04 18:28:57,945.38,15.24,3.68
2599,2024-12-04 18:28:58,945.73,15.24,3.68
2600,2024-12-04 18:28:58,946.09,15.24,3.68
2601,2024-12-04 18:28:58,946.44,15.24,3.68
2602,2024-12-04 18:28:59,946.79,15.24,3.68
2603,2024-12-04 18:28:59,947.16,15.24,3.68
2604,2024-12-04 18:28:59,947.51,15.24,3.68
2605,2024-12-04 18:29:00,947.86,15.24,3.68
2606,2024-12-04 18:29:00,948.23,15.24,3.68
2607,2024-12-04 18:29:00,948.59,15.24,3.68
2608,2024-12-04 18:29:01,948.95,15.24,3.68
2609,2024-12-04 18:29:01,949.31,15.24,3.68
2610,2024-12-04 18:29:01,949.67,15.24,3.68
2611,2024-12-04 18:29:02,950.04,15.24,3.68
2612,2024-12-04 18:29:02,950.39,15.24,3.68
2613,2024-12-04 18:29:03,950.75,15.24,3.68
2614,2024-12-04 18:29:03,951.10,15.24,3.68
2615,2024-12-04 18:29:03,951.47,15.24,3.68
2616,2024-12-04 18:29:04,951.80,15.24,3.68
2617,2024-12-04 18:29:04,952.13,15.24,3.68
2618,2024-12-04 18:29:04,952.48,15.24,3.68
2619,2024-12-04 18:29:05,952.83,15.24,3.68
2620,2024-12-04 18:29:05,953.19,15.24,3.68
2621,2024-12-04 18:29:05,953.55,15.24,3.68
2622,2024-12-04 18:29:06,953.91,15.24,3.68
